"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez"
"ENSG00000165282",308.177738565368,-0.172124868462895,0.12353601267702,0.123791193681047,0.309632852251427,"PIGO","84720"
"ENSG00000237821",140.323080774753,-0.231077942344221,0.184436355143175,0.123817528808036,0.309655679412343,NA,NA
"ENSG00000224023",4.48343371254352,-0.158887018646872,0.348094773864774,0.123898720928511,NA,"EDRF1-DT","399821"
"ENSG00000255974",11.7514162504771,-0.237887974172966,0.368591594884151,0.124039945592084,0.31016105130181,"CYP2A6","1548"
"ENSG00000227825",4.7732083097783,-0.162865968353553,0.349560303571351,0.124054078371631,0.31016105130181,"SLC9A7P1","121456"
"ENSG00000235847",22.0655714686081,0.233267246585065,0.361739308399809,0.124115471131805,0.310271434779897,NA,NA
"ENSG00000115602",1.65110665382406,0.0576304596605847,0.314966182818439,0.124221910590454,NA,"IL1RL1","9173"
"ENSG00000198857",2.8928259243985,-0.124388120234959,0.334601770330686,0.124228102745767,NA,NA,NA
"ENSG00000076382",50.3037546270248,-0.272587041176197,0.263462771451893,0.124258675469676,0.31058627676085,"SPAG5","10615"
"ENSG00000120963",713.186903645637,-0.143867133718869,0.0997200450597929,0.124287940002547,0.310616276723033,"ZNF706","51123"
"ENSG00000176714",58.5221028404481,-0.263667920687625,0.231486128120724,0.124331361375362,0.310681643742294,"CCDC121","79635"
"ENSG00000171962",68.3408885243748,-0.252720194164772,0.215444451673948,0.124400404457885,0.310811007749957,"DRC3","83450"
"ENSG00000142046",118.725767168263,0.235431377632627,0.194245512869622,0.124477435930562,0.31096029184153,"TMEM91","641649"
"ENSG00000182261",13.7932905668814,0.163334901271317,0.34335784874918,0.124526053870299,0.311038563762099,"NLRP10","338322"
"ENSG00000100591",1075.31703980358,0.137508934773025,0.0942137895750747,0.124647322813511,0.31129825492107,"AHSA1","10598"
"ENSG00000270230",4.28811765770775,0.149310287974105,0.344239370807151,0.124647703546113,NA,NA,NA
"ENSG00000133302",126.630110264361,0.222481918909536,0.172970346798055,0.124668304232789,0.311307447455566,"SLF1","84250"
"ENSG00000273035",1.23294641874451,0.0751710789821611,0.319856868641232,0.124810937547014,NA,NA,NA
"ENSG00000115446",634.420428722003,0.146254137684357,0.101202813517581,0.125015399909155,0.312130859714906,"UNC50","25972"
"ENSG00000175445",15.7903818387905,0.186735273896994,0.355534041882137,0.125063378493375,0.312207329718339,"LPL","4023"
"ENSG00000133433",206.12821570586,0.219916357773805,0.171538324935547,0.125413992524508,0.313039170687473,"GSTT2B","653689"
"ENSG00000132746",2.57399399585879,0.0850733938098937,0.320933031761198,0.125586981692474,NA,"ALDH3B2","222"
"ENSG00000135108",1006.65146345622,-0.146557772692443,0.101597212192374,0.125593649697042,0.313444123807015,"FBXO21","23014"
"ENSG00000260938",3.81591474099197,0.135510294430024,0.337877419962448,0.125750633207818,NA,NA,NA
"ENSG00000165304",158.994854478871,0.207689734899942,0.157144386881126,0.125793007032268,0.313898123497246,"MELK","9833"
"ENSG00000245748",2.55689273299296,-0.119894209774867,0.3328127595902,0.125874356832748,NA,"LOC100129931","100129931"
"ENSG00000183169",17.8095445157616,0.168210240843604,0.343400801852877,0.125919880046001,0.31417114830113,NA,NA
"ENSG00000203392",36.0766302018391,0.278807685452337,0.28533608789203,0.125968218509561,0.314248180210874,NA,NA
"ENSG00000145833",1218.32211981885,0.141292507262608,0.0977457755393309,0.126008508018194,0.314279878161445,"DDX46","9879"
"ENSG00000103126",510.734355736121,0.149992011147728,0.102251361694371,0.126015856448529,0.314279878161445,"AXIN1","8312"
"ENSG00000146263",193.222466752117,-0.20530836298191,0.154386316080178,0.126094202781007,0.314431691358292,"MMS22L","253714"
"ENSG00000255112",719.26744651191,0.155255508407472,0.108880452086511,0.126138042286476,0.314497427310911,"CHMP1B","57132"
"ENSG00000214765",202.895642391461,-0.205004338003287,0.155139436215631,0.126218264287612,0.314651737337196,"SEPTIN7P2","641977"
"ENSG00000196391",19.4850275586976,-0.277241430153845,0.335804344083989,0.126234905626165,0.314651737337196,"ZNF774","342132"
"ENSG00000151948",1.27370920956898,-0.0743287454075609,0.31949750022342,0.126317397656805,NA,"GLT1D1","144423"
"ENSG00000188352",739.280974601342,-0.151451276120236,0.105715652615535,0.126376666515072,0.314961459455984,"FOCAD","54914"
"ENSG00000134490",129.677537296665,0.212818852564041,0.161830499540725,0.126397112518176,0.314968791393444,"TMEM241","85019"
"ENSG00000186432",1825.60901673936,0.141906057067326,0.0978819967383555,0.126472116575709,0.315066573178175,"KPNA4","3840"
"ENSG00000253161",12.4220778853157,-0.208365769339658,0.361457280307685,0.126483353351704,0.315066573178175,NA,NA
"ENSG00000102893",1431.11380660091,-0.135246540731921,0.09359027286164,0.126517609216501,0.315066573178175,"PHKB","5257"
"ENSG00000203684",5.24306142536683,-0.167104322081924,0.35062611597132,0.12653003869539,0.315066573178175,"IBA57-DT","574432"
"ENSG00000266783",2.22590855092679,-0.0928298188028424,0.323075065923804,0.126530313596823,NA,NA,NA
"ENSG00000231747",104.385728161899,0.228911054886296,0.18239791927319,0.126539812088629,0.315066573178175,NA,NA
"ENSG00000115685",877.539738426828,-0.129881241193111,0.0898219926576453,0.126541409600904,0.315066573178175,"PPP1R7","5510"
"ENSG00000204147",100.243707484553,-0.236329563824212,0.192235835833737,0.126567169841284,0.315087113188166,"ASAH2B","653308"
"ENSG00000184381",310.390365543476,0.185259957991464,0.135357529460208,0.12659026980665,0.315101025715985,"PLA2G6","8398"
"ENSG00000245888",6.07296381792055,-0.178603895835191,0.355181243931976,0.126611849732776,0.315111151326635,"NSMCE1-DT","400512"
"ENSG00000140694",897.259690476109,0.132047395896398,0.0904281580445238,0.126647054320517,0.315155178459878,"PARN","5073"
"ENSG00000101745",1372.07918936371,0.132073844039668,0.0900276030329171,0.126685120167035,0.315198664327584,"ANKRD12","23253"
"ENSG00000149657",804.7442471702,-0.146246879495081,0.101261913148348,0.12669956313668,0.315198664327584,"LSM14B","149986"
"ENSG00000080608",453.311552474996,0.167050934388137,0.11889494219745,0.126756041373425,0.315295577615899,"PUM3","9933"
"ENSG00000179364",1496.03340271738,0.11985975579274,0.0816856827965286,0.126830581063661,0.315437384334418,"PACS2","23241"
"ENSG00000117155",607.338460207272,-0.237628056958208,0.198885159376174,0.127020711931721,0.315866596254752,"SSX2IP","117178"
"ENSG00000122033",371.094504362513,-0.159977238495145,0.113075366556368,0.127064745350779,0.315911263811613,"MTIF3","219402"
"ENSG00000272622",18.0252075618005,0.262600258070759,0.351154914821649,0.127073787232881,0.315911263811613,NA,NA
"ENSG00000101353",55.0154686417409,-0.267268664217481,0.253072620125188,0.127136057952206,0.316022410110787,"MROH8","140699"
"ENSG00000035862",41844.5121715526,0.132023319528439,0.0887526395870982,0.127274719366437,0.316315061363492,"TIMP2","7077"
"ENSG00000096717",518.117963674996,0.163973591568211,0.116312428597946,0.127288949612818,0.316315061363492,"SIRT1","23411"
"ENSG00000226526",2.75454359964831,-0.0710625465021146,0.316201586229886,0.127390189416001,NA,NA,NA
"ENSG00000111725",483.365055910154,0.167621963521961,0.119629383614702,0.127403355602626,0.316555644948033,"PRKAB1","5564"
"ENSG00000122691",419.789392357126,-0.164756675586707,0.117400741131428,0.127424229677172,0.316563797985784,"TWIST1","7291"
"ENSG00000267731",2.85437721403691,-0.120434688038924,0.332412248070212,0.127463562633195,NA,NA,NA
"ENSG00000270165",1.56617741422198,-0.0791170550906045,0.320327404833184,0.127562006118959,NA,NA,NA
"ENSG00000243701",182.183668129793,-0.21650838412388,0.169002814909583,0.127658238484251,0.317101372623635,"DUBR","344595"
"ENSG00000132881",64.3021618712777,0.250288899464602,0.213536003993966,0.127722909183872,0.317218223306363,"CPLANE2","79363"
"ENSG00000174325",18.0585073896885,-0.245255474307967,0.357993111255907,0.127835178014347,0.317453242228838,"DIRC1","116093"
"ENSG00000147162",5663.95644783453,0.127009076643939,0.083855640967769,0.127885358567,0.317534033676639,"OGT","8473"
"ENSG00000149489",140.869464238526,0.21624399339233,0.167811958980283,0.127927032286128,0.317593683630875,"ROM1","6094"
"ENSG00000087157",664.542132154539,0.142154582385844,0.0992342674940682,0.127980695468644,0.31763537000333,"PGS1","9489"
"ENSG00000218839",9.40928302755939,-0.228593530786098,0.368182243835353,0.127990323012347,0.31763537000333,"FAM138C","654835"
"ENSG00000233237",23.8598292711672,0.272112863137455,0.331549600151935,0.1279967804765,0.31763537000333,"LINC00472","79940"
"ENSG00000228544",23.6743645249462,-0.277877697411194,0.316855542664349,0.128017275221821,0.317642422827006,"CCDC183-AS1","100131193"
"ENSG00000110169",16.8672642371908,-0.251933029601033,0.357782676184909,0.128045562738403,0.317668806826806,"HPX","3263"
"ENSG00000160352",45.436028013606,-0.269378271747987,0.259499570564641,0.128124601024529,0.317821074005428,"ZNF714","148206"
"ENSG00000159860",57.1274361015964,0.266775522089721,0.309557284906518,0.128185354689023,0.317927949314168,NA,NA
"ENSG00000224238",2.53862673059429,-0.101152112114909,0.325320564937311,0.128194427728991,NA,NA,NA
"ENSG00000188130",461.280316902027,0.173641889751649,0.125918363450903,0.128263606493895,0.318078188430422,"MAPK12","6300"
"ENSG00000228452",21.2176272648869,-0.276771652046832,0.326679569085618,0.128299848647436,0.318104540841215,NA,NA
"ENSG00000253608",5.25170705349973,-0.151982053565702,0.343209457444006,0.128309589720214,0.318104540841215,"LOC101929268","101929268"
"ENSG00000263264",2.92631154864395,-0.110922048763534,0.328575694763421,0.128317369600199,NA,NA,NA
"ENSG00000227242",55.6934330977469,0.267026529644118,0.25132461440712,0.128352590519959,0.318167311450083,NA,NA
"ENSG00000243335",573.421903670595,-0.151732566490302,0.106797682421097,0.128453798284251,0.318374331449974,"KCTD7","154881"
"ENSG00000223705",720.452953671842,-0.143709585980541,0.100392349273372,0.128627377449509,0.318760643138198,"NSUN5P1","155400"
"ENSG00000160201",941.886090428459,0.136448059008783,0.094472313973262,0.128686642794404,0.318863598243254,"U2AF1","7307"
"ENSG00000118307",9.84876231394073,-0.216800958935036,0.363817863297054,0.128746289690415,0.31896747028629,"CASC1","55259"
"ENSG00000132680",685.644320918721,0.144386517070549,0.100581065696496,0.128772291432454,0.318987969718554,"KHDC4","22889"
"ENSG00000172382",37.4342075855446,0.275206599798833,0.29269788610675,0.128814746111126,0.319049214249636,"PRSS27","83886"
"ENSG00000186687",370.596943134882,-0.162450828020747,0.115394793525278,0.128849799137044,0.319065197172794,"LYRM7","90624"
"ENSG00000174886",197.061816622881,0.198914044611938,0.149626603092442,0.128856662657258,0.319065197172794,"NDUFA11","126328"
"ENSG00000222005",3.39959999515481,-0.126827198734785,0.334457956929722,0.129020725314448,NA,"LINC01118","388948"
"ENSG00000010244",2027.73203574384,0.11356498589066,0.077326166824791,0.129039939890852,0.319475052063291,"ZNF207","7756"
"ENSG00000236876",262.031241521592,-0.193331306716625,0.14473182937994,0.129160565426303,0.319729703436635,NA,NA
"ENSG00000165389",1768.08169247876,-0.184034991857901,0.135750808746304,0.129180376733692,0.319734759139759,"SPTSSA","171546"
"ENSG00000185834",612.074648496326,-0.159481541735919,0.113722719951542,0.129275463461778,0.319925604973193,NA,NA
"ENSG00000108381",309.651860574459,0.209365278616958,0.161963509210356,0.129293042089867,0.319925604973193,"ASPA","443"
"ENSG00000131127",127.481375309471,-0.22136272516194,0.175592531146799,0.129407327059371,0.320151447455737,"ZNF141","7700"
"ENSG00000270049",7.41919507191894,-0.203254991490281,0.362611698456007,0.129419897120875,0.320151447455737,"LOC101927837","101927837"
"ENSG00000205221",210.958986544586,0.254047865882276,0.231803439701186,0.129463343131501,0.320214899836182,"VIT","5212"
"ENSG00000188603",17.9046625500136,0.253751493198791,0.354296537513637,0.129493526568502,0.3202455356066,"CLN3","1201"
"ENSG00000248477",22.9100705697905,-0.275654669109036,0.322524193698497,0.129570445335145,0.32035820947591,NA,NA
"ENSG00000227184",6.82669988119903,0.190310233981027,0.358488376419989,0.129574694262847,0.32035820947591,NA,NA
"ENSG00000197183",169.011871792955,-0.216147002310599,0.169820639011378,0.129664561266192,0.320514502418212,"NOL4L","140688"
"ENSG00000258704",6.92474666830598,-0.18802721790141,0.357034469148836,0.129673534378381,0.320514502418212,NA,NA
"ENSG00000162592",1.04578907757461,-0.0613367046263195,0.316700487543201,0.129700611050678,NA,"CCDC27","148870"
"ENSG00000259790",22.7647615313993,0.277021976197341,0.319356158040624,0.129709260698421,0.320558774482542,NA,NA
"ENSG00000198242",3272.18287865507,-0.130867197747538,0.0909710681278554,0.130023389309238,0.321290973253286,"RPL23A","6147"
"ENSG00000179604",1300.58773932416,-0.176493144877565,0.130494175443145,0.130075110310102,0.321374644366329,"CDC42EP4","23580"
"ENSG00000119655",3004.08893171268,-0.128979710507904,0.0900626698277917,0.130208585909991,0.321660254649147,"NPC2","10577"
"ENSG00000105784",57.8654415254417,-0.266633640197645,0.259687705425374,0.130237253383235,0.321662944959664,"RUNDC3B","154661"
"ENSG00000259856",87.109603142439,0.245504902605016,0.210755723866974,0.130245578603372,0.321662944959664,NA,NA
"ENSG00000126215",180.128229340447,0.208247411740801,0.161186513855271,0.130263303318944,0.321662944959664,"XRCC3","7517"
"ENSG00000270562",3.53213948048278,-0.131290344925742,0.33602108625585,0.130296462291162,NA,NA,NA
"ENSG00000228561",47.3495691287023,0.268539763818757,0.261993170685585,0.130330524531944,0.321784777501071,NA,NA
"ENSG00000173020",707.452625447418,0.145833790617234,0.102252529857237,0.130413639792929,0.321945813477014,"GRK2","156"
"ENSG00000235802",1.41649784030285,-0.062035417685957,0.315463291591034,0.130436677550838,NA,NA,NA
"ENSG00000147799",81.1238339895179,-0.237326364011011,0.197290684374283,0.130491720476334,0.322094378360927,"ARHGAP39","80728"
"ENSG00000101049",8.84048662924979,-0.204975612228613,0.360939527838349,0.130603856569364,0.322326950364715,"SGK2","10110"
"ENSG00000139679",193.913207320547,0.195224820186107,0.146794579770715,0.130634755452026,0.322358994734471,"LPAR6","10161"
"ENSG00000251079",17.7813330112353,-0.252422212194304,0.352524472898922,0.130685448163377,0.322439867578747,NA,NA
"ENSG00000120322",44.2604414963,-0.268401337100875,0.261732733904503,0.13073361230439,0.322475342533795,"PCDHB8","56128"
"ENSG00000223685",5.696194269326,-0.131773643814933,0.333679038524384,0.13073566876648,0.322475342533795,"LINC00571","100874188"
"ENSG00000049283",12.0040449640416,-0.239350164801121,0.362603550524002,0.130789341061987,0.32256351467508,"EPN3","55040"
"ENSG00000185008",60.6625062585061,-0.267298847112193,0.275591858079621,0.130817386708274,0.322588468744509,"ROBO2","6092"
"ENSG00000164603",415.152809252235,0.18788521732341,0.139740586925481,0.130923481605984,0.322805854757204,"BMT2","154743"
"ENSG00000213339",492.738432733131,0.162379846065827,0.115302538254151,0.13100072995117,0.322952066686032,"QTRT1","81890"
"ENSG00000141837",271.854168639113,-0.207697374482057,0.160257430622506,0.131092998310836,0.323135261863725,"CACNA1A","773"
"ENSG00000146477",8.28819402528285,0.142364050526275,0.337465600159367,0.131240792107475,0.323455254510601,"SLC22A3","6581"
"ENSG00000128609",887.218012142377,0.143707119057807,0.10110257855069,0.131330470125296,0.323631947334233,"NDUFA5","4698"
"ENSG00000266539",1.94337784136397,0.094311073927255,0.324375995392387,0.131405157814119,NA,NA,NA
"ENSG00000121671",550.430539824967,-0.161726452691985,0.115978732081496,0.131447900106389,0.323852568861305,"CRY2","1408"
"ENSG00000100416",343.357832387282,0.172029096083444,0.125427418009096,0.13145599438496,0.323852568861305,"TRMU","55687"
"ENSG00000157625",530.717819200717,-0.149653047475986,0.105213445703685,0.131483701422506,0.323876485064555,"TAB3","257397"
"ENSG00000198150",28.9058316828228,-0.26621815192563,0.326412087932705,0.131598931197965,0.324115955102134,NA,NA
"ENSG00000237943",1.89789489198034,-0.0839413395599876,0.320331602644016,0.131604364492347,NA,"PRKCQ-AS1","439949"
"ENSG00000137601",733.848623841286,-0.158173766455862,0.113527920665117,0.13170896704676,0.324342569185631,"NEK1","4750"
"ENSG00000116521",1081.79644869715,0.145701733574524,0.102802603256081,0.131734775826605,0.324361734568134,"SCAMP3","10067"
"ENSG00000203879",2127.31030283404,0.125385688523986,0.086845352456982,0.131809619806918,0.324501614284536,"GDI1","2664"
"ENSG00000161558",137.145427343251,-0.222475476539939,0.179253111362308,0.131945410343407,0.324730383062258,"TMEM143","55260"
"ENSG00000160877",950.495030442781,0.158151405697158,0.112114487566304,0.131950668778566,0.324730383062258,"NACC1","112939"
"ENSG00000158710",9395.14712943795,-0.170517581986888,0.123270667868822,0.13196813436514,0.324730383062258,"TAGLN2","8407"
"ENSG00000121075",675.224846026272,0.147857137104857,0.104229234495826,0.131974729984122,0.324730383062258,"TBX4","9496"
"ENSG00000273382",18.1665876180846,-0.252706971852473,0.35193751856852,0.132037295377456,0.324839908808031,NA,NA
